"test_ligand","auroc","aupr","aupr_corrected","pearson","sender","module","receiver"
"Adam10",0.621099292515117,0.00611897136437663,0.00282240739835659,0.0220161217306193,"Leukocytes","midnightblue","Myocytes"
"Adam15",0.60675388725255,0.00554190545995123,0.00224534149393119,0.0205237203581514,"Leukocytes","midnightblue","Myocytes"
"Adam17",0.622381180707082,0.00578499486513335,0.00248843089911332,0.00788230468218249,"Leukocytes","midnightblue","Myocytes"
"Adam9",0.624555987200679,0.00541177315413692,0.00211520918811688,0.0185228776229347,"Leukocytes","midnightblue","Myocytes"
"Alcam",0.598225905883964,0.00477137860597894,0.00147481463995891,0.0142508119412523,"Leukocytes","midnightblue","Myocytes"
"Alox5ap",0.602957149706902,0.00613282298365798,0.00283625901763794,0.0238081645936312,"Leukocytes","midnightblue","Myocytes"
"Ang",0.566188486491263,0.00463547626511613,0.0013389122990961,0.0108019001967423,"Leukocytes","midnightblue","Myocytes"
"Anxa1",0.600985390388756,0.00526882868146772,0.00197226471544769,0.0197873176532061,"Leukocytes","midnightblue","Myocytes"
"Anxa2",0.591977924123937,0.0049371760004179,0.00164061203439787,0.0135966981263275,"Leukocytes","midnightblue","Myocytes"
"Apoc2",0.616666503576561,0.00560434478933498,0.00230778082331495,0.0219970862326972,"Leukocytes","midnightblue","Myocytes"
"Apoe",0.636183495934149,0.00585685070212054,0.00256028673610051,0.016491506480891,"Leukocytes","midnightblue","Myocytes"
"App",0.596865734443647,0.00423612141286452,0.000939557446844488,-0.0068279967891225,"Leukocytes","midnightblue","Myocytes"
"B2m",0.593614533285039,0.00592541252806421,0.00262884856204418,0.0178595525486897,"Leukocytes","midnightblue","Myocytes"
"Bmp2",0.626784613427528,0.00600192574247562,0.00270536177645558,0.0215278363965976,"Leukocytes","midnightblue","Myocytes"
"C1qa",0.579508870470556,0.00540466024877471,0.00210809628275468,0.0123126062457891,"Leukocytes","midnightblue","Myocytes"
"C1qb",0.613540066345028,0.00578008420589384,0.00248352023987381,0.0222937332233538,"Leukocytes","midnightblue","Myocytes"
"C3",0.611108392942746,0.00536152666433319,0.00206496269831316,0.0176874359683393,"Leukocytes","midnightblue","Myocytes"
"C4b",0.606484788586295,0.00565289043374028,0.00235632646772025,0.0204752966087353,"Leukocytes","midnightblue","Myocytes"
"Calm1",0.601266720812574,0.00540538308762737,0.00210881912160733,0.0150591351280096,"Leukocytes","midnightblue","Myocytes"
"Calm2",0.614792598318851,0.0054404529235416,0.00214388895752157,0.012603356636489,"Leukocytes","midnightblue","Myocytes"
"Calm3",0.600231914123278,0.00515630813667506,0.00185974417065503,0.0154808764703503,"Leukocytes","midnightblue","Myocytes"
"Calr",0.585634534655019,0.00429677583317614,0.00100021186715611,-0.00387684572833127,"Leukocytes","midnightblue","Myocytes"
"Cd14",0.630684097736615,0.00725396295074779,0.00395739898472775,0.025847903535837,"Leukocytes","midnightblue","Myocytes"
"Cd38",0.616725216012832,0.0057759500029561,0.00247938603693607,0.0200101615555015,"Leukocytes","midnightblue","Myocytes"
"Cd47",0.608133629504959,0.00568208494156058,0.00238552097554054,0.0187664696912421,"Leukocytes","midnightblue","Myocytes"
"Cd55",0.594013288581377,0.00536820244771948,0.00207163848169944,0.0180424742302408,"Leukocytes","midnightblue","Myocytes"
"Cd72",0.625845214447173,0.0060433723687721,0.00274680840275206,0.0243109014068849,"Leukocytes","midnightblue","Myocytes"
"Cd79b",0.585947667648476,0.0057659858383013,0.00246942187228126,0.0207174266834246,"Leukocytes","midnightblue","Myocytes"
"Cd9",0.590483203350505,0.00519347648470553,0.0018969125186855,0.00734628312349348,"Leukocytes","midnightblue","Myocytes"
"Cdh5",0.60134255770944,0.00493061140869041,0.00163404744267038,0.0152754295516787,"Leukocytes","midnightblue","Myocytes"
"Cklf",0.564221619876118,0.00467105150640399,0.00137448754038395,0.0141582273573047,"Leukocytes","midnightblue","Myocytes"
"Col14a1",0.604082471402114,0.00537583259096162,0.00207926862494159,0.0210947941142893,"Leukocytes","midnightblue","Myocytes"
"Col1a2",0.660872075386759,0.00556983369550485,0.00227326972948482,0.0242184732816575,"Leukocytes","midnightblue","Myocytes"
"Col3a1",0.627562553208138,0.00539666050489767,0.00210009653887763,0.021285653069374,"Leukocytes","midnightblue","Myocytes"
"Col4a1",0.601200669321765,0.00515499545451836,0.00185843148849833,0.015289235342917,"Leukocytes","midnightblue","Myocytes"
"Col4a2",0.614714315070491,0.00556896971398103,0.00227240574796099,0.0199051939740891,"Leukocytes","midnightblue","Myocytes"
"Copa",0.594160069672102,0.00503582806135517,0.00173926409533514,0.011557582619576,"Leukocytes","midnightblue","Myocytes"
"Cp",0.621975086356211,0.00520496458984805,0.00190840062382802,0.0169379093502893,"Leukocytes","midnightblue","Myocytes"
"Ctsd",0.593284275831005,0.00551362861152957,0.00221706464550954,0.0192161876218771,"Leukocytes","midnightblue","Myocytes"
"Cxcl12",0.605846290841849,0.00529948907292479,0.00200292510690476,0.0142652570474405,"Leukocytes","midnightblue","Myocytes"
"Dcn",0.655891303709608,0.00611580840419762,0.00281924443817759,0.0215079672750169,"Leukocytes","midnightblue","Myocytes"
"Ebi3",0.619489593220666,0.00556291757686414,0.0022663536108441,0.0242973693295657,"Leukocytes","midnightblue","Myocytes"
"Efemp2",0.591610971397255,0.00488264872045666,0.00158608475443663,0.0156360903428448,"Leukocytes","midnightblue","Myocytes"
"Eng",0.651845038309827,0.00550161780038043,0.0022050538343604,0.0228194489426667,"Leukocytes","midnightblue","Myocytes"
"Esam",0.594453631853427,0.00587945804720061,0.00258289408118058,0.0218466875907368,"Leukocytes","midnightblue","Myocytes"
"Ezr",0.607482900002935,0.00529280560430507,0.00199624163828504,0.0162076239455837,"Leukocytes","midnightblue","Myocytes"
"F11r",0.586221659017756,0.00565105062072289,0.00235448665470285,0.0168703503285607,"Leukocytes","midnightblue","Myocytes"
"F13a1",0.627398647656892,0.00558530362596158,0.00228873965994154,0.0227525769502858,"Leukocytes","midnightblue","Myocytes"
"Fam3c",0.624122982983146,0.0060335636244183,0.00273699965839826,0.0211542394496999,"Leukocytes","midnightblue","Myocytes"
"Fbln1",0.668142632078507,0.00543098463028617,0.00213442066426613,0.0225149606539522,"Leukocytes","midnightblue","Myocytes"
"Fn1",0.612033113814035,0.00529642387549112,0.00199985990947108,0.0155702097652653,"Leukocytes","midnightblue","Myocytes"
"Furin",0.626950965330314,0.00894574206662632,0.00564917810060629,0.0387009909246851,"Leukocytes","midnightblue","Myocytes"
"Gdf15",0.647045296644564,0.00665500763457855,0.00335844366855851,0.0236316670618727,"Leukocytes","midnightblue","Myocytes"
"Glg1",0.586062646169493,0.00469370014037738,0.00139713617435735,0.0157207909425073,"Leukocytes","midnightblue","Myocytes"
"Gnas",0.603725304081486,0.00547134487463309,0.00217478090861305,0.0137921754552552,"Leukocytes","midnightblue","Myocytes"
"Gpi1",0.60613740667169,0.00566647881200329,0.00236991484598326,0.0135535783122005,"Leukocytes","midnightblue","Myocytes"
"Grn",0.645846584404007,0.0056840080912859,0.00238744412526587,0.0144727942282641,"Leukocytes","midnightblue","Myocytes"
"Gstp1",0.617667061344717,0.00586599173071074,0.00256942776469071,0.0230771230380532,"Leukocytes","midnightblue","Myocytes"
"H2-D1",0.598152515338609,0.00599803134959787,0.00270146738357784,0.0234522853274318,"Leukocytes","midnightblue","Myocytes"
"H2-DMa",0.614645817228168,0.00558084948278735,0.00228428551676732,0.0227068614737298,"Leukocytes","midnightblue","Myocytes"
"H2-DMb1",0.644601391484696,0.00544179404077746,0.00214523007475743,0.0197701497502328,"Leukocytes","midnightblue","Myocytes"
"H2-K1",0.59807912479327,0.00602516044736289,0.00272859648134286,0.0234300135461393,"Leukocytes","midnightblue","Myocytes"
"H2-Q4",0.598157408041632,0.00600064379745367,0.00270407983143364,0.0234535638088944,"Leukocytes","midnightblue","Myocytes"
"Hp",0.601068566340158,0.00602537445049664,0.00272881048447661,0.0227829158855397,"Leukocytes","midnightblue","Myocytes"
"Hsp90b1",0.59973285841497,0.00594487337928728,0.00264830941326725,0.0220149510509744,"Leukocytes","midnightblue","Myocytes"
"Hspg2",0.60228195668976,0.00540716170623172,0.00211059774021169,0.0207951451800572,"Leukocytes","midnightblue","Myocytes"
"Icam1",0.627435342929545,0.00543563982579078,0.00213907585977075,0.0195462880196172,"Leukocytes","midnightblue","Myocytes"
"Ifitm6",0.580514320941754,0.0051467604351549,0.00185019646913486,0.0193152829693444,"Leukocytes","midnightblue","Myocytes"
"Igf1",0.62237139530106,0.00669908105600883,0.0034025170899888,0.0211022580661429,"Leukocytes","midnightblue","Myocytes"
"Igfbp4",0.587320070846323,0.00535747711333794,0.00206091314731791,0.0194547889264382,"Leukocytes","midnightblue","Myocytes"
"Il15",0.569288013856149,0.00424257079955353,0.000946006833533501,0.00956061213716773,"Leukocytes","midnightblue","Myocytes"
"Il16",0.596525691583569,0.00541958955268923,0.0021230255866692,0.0177998206590116,"Leukocytes","midnightblue","Myocytes"
"Il1b",0.604605990625584,0.00743063932654003,0.00413407536052,0.0322278416755425,"Leukocytes","midnightblue","Myocytes"
"Il1rn",0.607639466499652,0.00524810228591682,0.00195153831989679,0.0183111374945124,"Leukocytes","midnightblue","Myocytes"
"Itgb2",0.590671572416882,0.00499400940707051,0.00169744544105047,0.0163734658627215,"Leukocytes","midnightblue","Myocytes"
"Lamb2",0.598578180501571,0.00568010376727039,0.00238353980125036,0.0208260512292605,"Leukocytes","midnightblue","Myocytes"
"Lamc1",0.601034317418969,0.00516336804629146,0.00186680408027143,0.0166021199902258,"Leukocytes","midnightblue","Myocytes"
"Lfng",0.625713111465547,0.00718997729709735,0.00389341333107732,0.028641266013779,"Leukocytes","midnightblue","Myocytes"
"Lgals1",0.598808137543649,0.00516752944321723,0.0018709654771972,0.0104288582413211,"Leukocytes","midnightblue","Myocytes"
"Lgals3",0.615223156184857,0.005831065881679,0.00253450191565897,0.016289289082356,"Leukocytes","midnightblue","Myocytes"
"Lgals3bp",0.621764700126229,0.00549220854140456,0.00219564457538452,0.0205887197230032,"Leukocytes","midnightblue","Myocytes"
"Lilra5",0.63497499828753,0.00609406992746963,0.00279750596144959,0.0248648447790783,"Leukocytes","midnightblue","Myocytes"
"Lilra6",0.635777401583251,0.00610058993460077,0.00280402596858074,0.0248881052987424,"Leukocytes","midnightblue","Myocytes"
"Lin7c",0.584511659311293,0.00552055545323046,0.00222399148721043,0.0192022025143267,"Leukocytes","midnightblue","Myocytes"
"Lpl",0.596709167946925,0.00555478950913918,0.00225822554311915,0.0184974942469577,"Leukocytes","midnightblue","Myocytes"
"Lrpap1",0.597932343702589,0.00525216781194067,0.00195560384592063,0.0192405813056393,"Leukocytes","midnightblue","Myocytes"
"Lum",0.598367794271602,0.00520255804423702,0.00190599407821699,0.0187157712229478,"Leukocytes","midnightblue","Myocytes"
"Mfap5",0.610041783683789,0.00606349856668324,0.00276693460066321,0.0213394998059034,"Leukocytes","midnightblue","Myocytes"
"Mfge8",0.546211580049497,0.00517814518319911,0.00188158121717908,0.0130732906852051,"Leukocytes","midnightblue","Myocytes"
"Mfng",0.590632430792697,0.00622495947260253,0.00292839550658249,0.0245286098805095,"Leukocytes","midnightblue","Myocytes"
"Mif",0.575200845459071,0.00415079054344136,0.000854226577421327,0.00116543882109244,"Leukocytes","midnightblue","Myocytes"
"Mmp14",0.629025471411913,0.00608270872965437,0.00278614476363434,0.021799866619674,"Leukocytes","midnightblue","Myocytes"
"Mmp2",0.627993111074131,0.00595355759329684,0.00265699362727681,0.0247831287202664,"Leukocytes","midnightblue","Myocytes"
"Mmp9",0.649545467889171,0.00657556861056526,0.00327900464454523,0.0196146958106437,"Leukocytes","midnightblue","Myocytes"
"Msn",0.636636070963747,0.00607357695507471,0.00277701298905467,0.0256412341068023,"Leukocytes","midnightblue","Myocytes"
"Nampt",0.627371737790244,0.00606390321655232,0.00276733925053229,0.0215421743664929,"Leukocytes","midnightblue","Myocytes"
"Nppa",0.609024101455078,0.00537564872232041,0.00207908475630038,0.0142920990543966,"Leukocytes","midnightblue","Myocytes"
"Nrp1",0.612488135195185,0.00559426576942409,0.00229770180340406,0.0201469680053758,"Leukocytes","midnightblue","Myocytes"
"Nucb2",0.589066765825433,0.00537768093599704,0.00208111696997701,0.0189346021094167,"Leukocytes","midnightblue","Myocytes"
"Osm",0.587011830555917,0.00566752232910278,0.00237095836308275,0.0203682888404402,"Leukocytes","midnightblue","Myocytes"
"Pam",0.58508655191647,0.00534124588422332,0.00204468191820328,0.018199304387982,"Leukocytes","midnightblue","Myocytes"
"Pdgfa",0.587031401368005,0.00418649840147025,0.000889934435450214,-0.0010599835729714,"Leukocytes","midnightblue","Myocytes"
"Pdgfb",0.616568649516107,0.00650744103620088,0.00321087707018085,0.0295654682411628,"Leukocytes","midnightblue","Myocytes"
"Pdgfc",0.566330374878874,0.00381740644744888,0.000520842481428844,-0.000692782191994674,"Leukocytes","midnightblue","Myocytes"
"Pecam1",0.632041822825427,0.00536048459269285,0.00206392062667282,0.019930823352388,"Leukocytes","midnightblue","Myocytes"
"Pf4",0.648562034581627,0.00592594023187028,0.00262937626585024,0.0167773596308207,"Leukocytes","midnightblue","Myocytes"
"Pi16",0.637198731811358,0.00639603641497876,0.00309947244895873,0.0282998224793788,"Leukocytes","midnightblue","Myocytes"
"Pltp",0.623384184826747,0.0057176702929373,0.00242110632691727,0.015951482107155,"Leukocytes","midnightblue","Myocytes"
"Plxna1",0.630605814488269,0.00591272260936635,0.00261615864334632,0.0231191504829889,"Leukocytes","midnightblue","Myocytes"
"Prnp",0.614178564089538,0.00423072280667389,0.000934158840653854,-0.00240798334255912,"Leukocytes","midnightblue","Myocytes"
"Psap",0.637758946307476,0.00571804094859053,0.0024214769825705,0.0226000063557531,"Leukocytes","midnightblue","Myocytes"
"Psen1",0.623993326353075,0.00556870788257165,0.00227214391655161,0.0146003177717701,"Leukocytes","midnightblue","Myocytes"
"Ptdss1",0.581439041813067,0.00526820544518289,0.00197164147916286,0.0182193830265705,"Leukocytes","midnightblue","Myocytes"
"Rtn4",0.590815907156069,0.00536683208586572,0.00207026811984568,0.0164971350092772,"Leukocytes","midnightblue","Myocytes"
"S100a4",0.622880236415408,0.00531264484193611,0.00201608087591608,0.0194467746462715,"Leukocytes","midnightblue","Myocytes"
"S100a8",0.598739639701357,0.00540200579550348,0.00210544182948344,0.0202767541642607,"Leukocytes","midnightblue","Myocytes"
"S100a9",0.602321098313978,0.0055965659888541,0.00230000202283406,0.0192192262193862,"Leukocytes","midnightblue","Myocytes"
"Sema4a",0.610318221404565,0.00535749765246446,0.00206093368644442,0.0182985541771158,"Leukocytes","midnightblue","Myocytes"
"Sema4d",0.56267797207246,0.0049150815716064,0.00161851760558637,0.0157196683228651,"Leukocytes","midnightblue","Myocytes"
"Sema6d",0.608505474934662,0.00510357494864356,0.00180701098262353,0.0198305633772937,"Leukocytes","midnightblue","Myocytes"
"Serpinf1",0.577740158327881,0.0053327830378937,0.00203621907187366,0.0164850660896322,"Leukocytes","midnightblue","Myocytes"
"Serping1",0.609498693648296,0.00602420801246101,0.00272764404644098,0.0242242829906467,"Leukocytes","midnightblue","Myocytes"
"Siglec1",0.633600148738184,0.00571732933598396,0.00242076536996393,0.0231877050748095,"Leukocytes","midnightblue","Myocytes"
"Siglece",0.622870451009343,0.00568567020744633,0.0023891062414263,0.0232229552215212,"Leukocytes","midnightblue","Myocytes"
"Sirpa",0.622571996124976,0.00596186436828963,0.0026653004022696,0.0254142113988628,"Leukocytes","midnightblue","Myocytes"
"Sirpb1b",0.57791874198818,0.00496468252659226,0.00166811856057222,0.0160156080880715,"Leukocytes","midnightblue","Myocytes"
"Sparc",0.613576761617721,0.00458699571572447,0.00129043174970444,-0.00422988543333858,"Leukocytes","midnightblue","Myocytes"
"Tfpi",0.573488399401113,0.00584677456040262,0.00255021059438258,0.0135336637588603,"Leukocytes","midnightblue","Myocytes"
"Tgfb1",0.653107355689721,0.00582840087717601,0.00253183691115597,0.01992730910501,"Leukocytes","midnightblue","Myocytes"
"Tgfbi",0.621720665799033,0.00551127838624646,0.00221471442022643,0.0216671002954303,"Leukocytes","midnightblue","Myocytes"
"Tgm2",0.592051314669313,0.00440848561924458,0.00111192165322455,-0.000932696039042094,"Leukocytes","midnightblue","Myocytes"
"Timp2",0.648875167575077,0.00612954601346377,0.00283298204744374,0.0242478044517873,"Leukocytes","midnightblue","Myocytes"
"Timp3",0.582598612429424,0.00593847922983908,0.00264191526381905,0.02123890329175,"Leukocytes","midnightblue","Myocytes"
"Tnf",0.652904308514277,0.00855904058102396,0.00526247661500392,0.0393288368353781,"Leukocytes","midnightblue","Myocytes"
"Tnfsf12",0.602575518871175,0.0059631546936425,0.00266659072762247,0.0273895966771933,"Leukocytes","midnightblue","Myocytes"
