,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
Mmp2^Pecam1,8.96675636865235e-18,9.30782008525765e-08,0.0807359215925253,2.214148245038922e-08,0.0006242968031706343,0.11381592385651161,1.984576665516255e-06,2.6209983921731826e-05
Mmrn2^Cd248,8.978571525082873e-47,8.185569227401616e-06,1.5233230847978022e-23,0.005530084764815899,0.10183518913644041,1.9140730897760527e-26,3.0644134189527193e-19,2.376128344144249e-16
Mmrn2^Cd93,0.021876047754959743,0.23104687143014294,0.001336362557400693,0.0076412489511304355,1.0945832550969536e-08,2.325182783893615e-11,5.673633549212937e-15,1.6216955999874996e-15
Mmrn2^Clec14a,7.116583190624791e-44,0.16490323672521565,0.0018653620208605485,1.2448796349307673e-09,7.536888522196382e-08,3.503348973694714e-10,9.554334437734154e-13,3.581619563003094e-07
Mrc1^Ptprc,0.03876555557456036,3.651588590631661e-38,1.2059997298258982e-42,2.1547648973079866e-38,3.583220351912789e-26,1.7147018689171585e-52,0.03228502448672336,8.61356400014717e-39
Myoc^Fzd1,3.0835069592750856e-57,6.896834415623318e-25,1.421302496358652e-07,1.3722226143584887e-13,6.548568073454461e-16,0.010072578815353271,3.2070213916417505e-38,0.014998383396754682
Myoc^Fzd3,9.603905193828664e-60,3.8721018812967772e-31,2.907454867361781e-05,0.004657887705000436,9.217688930354597e-17,0.004667235923377981,2.6834070764216108e-33,3.0314273141652994e-11
Myoc^Fzd4,6.762369945864129e-53,4.6674866331183117e-26,0.007150570550957353,0.0004362567560928071,1.4925468015837034e-14,0.02440368804620425,7.679122906411951e-21,0.0037806636955182433
Myoc^Fzd7,1.9748669784082994e-47,3.09158013856839e-31,2.1162678124305611e-16,0.002575467001551857,4.386941315617153e-15,0.01012445220952179,5.1648183093553325e-36,0.013713739264562402
Nampt^Adora2a,1.3513163642342185e-06,0.014435562829296623,0.033385436321294364,0.017641825259934813,3.889420401473863e-10,3.4950256972845165e-10,0.01612666678662127,1.3816019690945832e-06
Nampt^Insr,0.014006325544830655,0.011365815672349708,0.022858511687249054,0.06699388574458166,0.010731878185484154,0.0030909045680867506,0.023008064664650215,0.011352701804299887
Nampt^Itga5_Itgb1,0.020123095142064163,0.019699169646218873,0.04351137498164636,0.02148203229402542,0.021163307897136725,0.0007354296574165663,0.030235316011490647,0.031733158759445095
Ncam1^Cacna1c,2.6835717855403755e-38,5.521828839972221e-10,1.0330317915087266e-08,0.026586772448980826,0.00015536343687853985,2.524300735026717e-11,3.2132063921241576e-16,4.794829123684929e-10
Ncam1^Fgfr1,0.005839505953413942,0.010202053753380812,0.006067365237284576,0.006914040304236382,0.018473062095112437,0.001043307560621909,7.270823823973985e-10,0.025160073615300635
Ncam1^Ptpra,0.013099692739549192,0.01800872198037335,0.013464057984498502,0.009256041890047785,0.011638900331180967,0.0015497532639102956,1.908589968867707e-10,0.01797918902114893
Ngf^Erbb2,2.107123826274749e-51,1.0715543144015909e-26,0.010092796089785288,0.023964312695353266,1.4615344823275333e-10,0.012282017749345923,1.9863499734928568e-36,0.007312827492677253
Ngf^Kidins220,0.009854459722709605,1.2763942500383312e-23,0.0301919727998234,0.019595626985813578,6.622669309299811e-07,0.03205080895059902,9.973897437014706e-40,0.030615008502448724
Ngf^Maged1,0.004391977317908946,3.921363369677713e-23,0.03854312086730812,0.057325707733903906,6.088938401506167e-06,0.05263289901654452,9.509949764473835e-37,0.05853651150352932
Ngf^Sort1,3.519307997403839e-27,2.0942064298008283e-26,0.0024331868827092654,0.0605309093567849,5.207497011230259e-11,0.027975049796346962,5.8062950397191375e-31,0.00025849070300022954
Nid1^Itga3,3.339620426386934e-20,0.009173486974453951,0.0011817731487067309,0.01488336647767034,9.39108834396873e-07,0.015017471474509924,1.0750038977331966e-20,7.472674562018894e-13
Nid1^Itgav,0.01952945994630685,0.015660211790339246,1.6625694820908021e-09,0.02783713763555274,0.03583339782146466,0.05509824280236539,2.2125897229676406e-20,0.030607910680172705
Nid1^Itgb1,0.023355138416084317,0.09100275807030818,0.028627615152004075,0.04864766864909458,0.06526829454553623,0.17328256964456967,3.9224428751285467e-19,0.019956824830927165
Nid1^Itgb3,2.3417296980059832e-23,0.0030809000718113426,2.2011584859271212e-05,0.00820307746660912,0.0019166276909438746,0.008767897993312393,6.753875326261506e-20,0.003907296789167236
Nid1^Ptprf,2.4674121061482008e-39,0.004479420945413061,8.178535353782827e-11,0.0034020059022414643,0.023999038359761193,0.016938624099445857,1.5331975878634753e-23,0.03175184523971075
Nlgn2^Nrxn2,4.916063010095645e-47,0.0051030494441208826,0.0021394013828048035,3.6446440310953076e-13,0.00553455319076467,0.01053982297408721,3.3966745581595814e-18,0.01519584640966579
Nrtn^Gfra2_Ret,0.00045396820410196077,1.1773831196836231e-40,9.559983851240566e-23,5.2143287603362795e-30,4.6921653879577566e-05,4.583281427724774e-19,5.852095668627128e-43,0.0004728435063960407
Nrxn2^Nlgn2,4.208296397849855e-35,0.005460081196167808,0.001088582243971829,1.2129388096581565e-05,0.0042424759351953585,0.012031071396151697,1.8043048598412946e-20,0.01643664899663383
Ntn1^Adora2b,0.00368697724926983,2.0411514022253675e-09,1.287914938902006e-29,0.014512260622015036,4.403219671109118e-05,0.005072147757762213,4.6010185191772016e-26,0.00017482712050128
Ntn1^Mcam,2.7438833283870007e-39,0.03250344495829391,0.04249296729502997,0.07381542035476002,3.281144232757237e-08,0.045548806507817,1.3171085196620814e-19,1.6979687579478078e-06
Ntn1^Neo1,4.815138186573578e-43,0.006347603639482061,0.0028332822337020706,0.051552834279002674,0.005989638154101204,0.019685737519428086,3.425953999203446e-17,0.02272544670072805
Ntn1^Unc5a,3.1016105144783325e-58,0.0011777390855832496,0.00011181145810076792,0.003269012653333152,5.3920389553970054e-05,0.002604768938433464,2.5639794764903286e-19,3.804870203350408e-06
Ntn1^Unc5b,1.1365300793542735e-26,0.012584836900133406,0.023238519771444144,0.019967987809367767,0.012077455023187007,0.01923318388942186,2.2921135074288168e-21,0.04645088229413748
Nucb2^Erap1,0.0010315671251246708,0.020332227381573073,0.008306246841451505,2.528845064174052e-12,0.009548475707901205,0.031533729949991665,0.024706042862257818,0.0037651624758406285
Osm^Il6st_Lifr,2.788044730272653e-19,1.1839141737407704e-28,1.2760825668564447e-08,4.669813739743939e-16,2.6907517492922776e-19,2.4381995887051905e-24,0.04146468499698231,6.4674185664829645e-09
Osm^Il6st_Osmr,8.489640031236238e-63,8.346846054794672e-29,6.772855810568146e-07,9.493091236304991e-19,1.0075325758159542e-19,9.169201916114548e-25,0.03727201877624003,2.2131633407573883e-06
P4hb^Mttp,3.074999030066972e-06,0.00023879425713053138,2.7107929670463775e-10,0.024349174794715343,2.5888720909121167e-05,0.0036136905819826206,0.0007001195881143736,8.264594595075447e-16
Pam^Dpp4,0.004164500689534658,0.01440406588245912,0.032727063387350416,5.933973003640132e-22,0.0044530201707047605,0.009271828738130612,0.0015913997738701518,0.0025081830371893716
Pam^Fap,5.771533382605811e-50,1.7926847216283224e-09,8.672581004186783e-24,0.013175832106532928,0.00674233868963718,2.1986150072898088e-07,4.139712766850944e-09,0.021537399264771943
Pdap1^Pdgfrb,1.7380905963636756e-48,0.008289333562748889,5.586538783084151e-06,0.09641218937351541,0.05204625513279586,0.00021985930535882957,0.02132760311817642,0.08435960625257809
Pdgfa^Pdgfra,4.0316835279499537e-44,6.439547904447466e-28,8.962586981177435e-32,2.3891192729908316e-18,0.006891711168615906,7.470141429366085e-24,0.0034020206373131523,0.06701128820088481
Pdgfa^Pdgfrb,6.854590469864835e-52,1.2991291859443382e-17,0.009243090801498943,0.04213341717153286,0.0006568612446156944,7.412613609007554e-14,0.012545274494371718,0.06091892315170619
Pdgfb^Itgav,0.01244916672276989,0.019362305197098816,2.8254807300382095e-11,0.01817977775644772,0.06099733261628972,9.572023399888089e-29,0.01533794000746427,1.2734848922329822e-16
Pdgfb^Lrp1,0.02018103395984789,0.0017272570913487342,8.721228495377052e-23,0.0018895274635572082,0.13396326815617116,5.887064673797839e-31,0.017974876968551653,9.113863769342923e-15
Pdgfb^Pdgfra_Pdgfrb,6.531444228969061e-48,3.802284569288653e-15,2.945277657286445e-33,5.2249184560536306e-18,0.10050337748669208,2.4648356528506667e-35,0.0043170207353229045,6.036579483197036e-11
Pdgfb^S1pr1,0.009852271799594317,0.11291102536450753,0.01297462629469769,0.0003512729052637867,4.977891758198149e-07,4.10515971887166e-28,0.04475455132567855,4.7689406586934936e-17
Pdgfc^Flt1,1.2262395517305278e-43,2.1067823373707324e-06,0.014583531735898929,1.3525959638584933e-13,9.155679729346452e-29,1.1527899899645001e-32,0.0475724228683311,1.498791019775644e-30
Pdgfc^Flt4,2.690904642867686e-59,0.0006725705456216804,0.007163888167654568,1.1225715980011972e-08,1.341622670079841e-26,1.5558997906691685e-30,0.02815072894969136,3.8132591817251374e-28
Pdgfc^Kdr,9.63477003032576e-27,1.943303781280725e-07,0.014641093446210268,6.477567539286408e-14,1.1152016469569953e-28,5.065252924001512e-33,0.048470482657475736,3.5137124650171275e-30
Pdgfc^Pdgfra,6.350734036022066e-61,9.218893743225062e-36,2.5850137217774064e-47,2.8343036297754776e-23,0.004671575705984096,1.4351576981446862e-36,0.01714263367778181,0.02140624960630574
Pdgfc^Pdgfrb,7.053794434070604e-71,7.526431848613587e-25,8.100478369082653e-25,0.0113538562718422,4.31461004543455e-06,3.966739283089859e-25,0.03553360699690612,0.01597388724705285
Pdgfd^Pdgfra_Pdgfrb,5.577791638301058e-43,6.832670586212708e-14,6.726373218198325e-25,9.764429520962399e-16,0.0456902193453438,1.4286642886071985e-14,6.865177982742342e-32,0.006226074739079925
Penk^Ogfr,7.564073685476246e-06,1.274832656723085e-31,0.002383265395286647,5.90306587697278e-08,2.724158353939344e-12,0.061826085091102614,1.128829243034493e-24,0.003389364230383422
Pf4^Ldlr,0.012765532888880625,3.502868445691214e-07,8.523559606748483e-10,0.007786920189942619,0.002959955472017945,3.232226441081471e-13,0.032987328216851956,0.011972525518811809
Pf4^Lrp1,0.03585609351705897,5.228395208525738e-16,3.15665072940457e-29,0.010142077704930804,0.029173826080970626,4.169118379348958e-14,0.10768238409359394,0.07160209614201643
Pf4^Procr,4.818260394231789e-46,0.004900788744491611,0.006641748147490059,0.008849994742477295,2.6248668948946533e-13,2.966333362343516e-07,0.038772934309505576,1.2018696028884683e-11
Pf4^Sdc2,6.830489774072549e-61,8.644490842601601e-12,5.826069205057767e-19,0.03447230773082251,0.02626975434354568,8.297188756464642e-13,0.10346604486991313,0.06697400576157443
Pf4^Thbd,0.004820481533064951,0.01583566905395748,0.03098817386644927,0.0013674419134386564,0.005648850833571957,2.5368813460969587e-06,0.16043336012857445,0.011781183489404266
Pgf^Flt1_Kdr,5.884120556829647e-23,5.645389653031668e-19,0.07163810778036778,0.0003916931482949152,2.0608545583920453e-11,0.002158868982905318,1.2108891148524887e-43,0.0006372173558915152
Pgf^Nrp1,0.018752940652066365,2.5034093559263672e-17,0.08263439406110269,0.012342811321210692,7.82760287255554e-05,0.019903652891599278,1.4263481196744296e-41,0.04133833207119416
Pgf^Nrp2,0.013283733384263762,3.97342253803502e-19,0.04314272548572027,0.0011847320513973928,9.088300948434832e-10,0.010236329052113632,3.710858561238179e-46,5.213078328302321e-06
Pi16^Tnfrsf21,0.025092808721853984,0.009722516308475456,0.00977167719370478,0.01753077135968953,0.00022327713452026358,0.030548104549411943,0.002162029868705911,6.583619781129828e-05
Pigf^Flt1,2.211767068117339e-20,0.023082304197429352,0.028305992193523453,0.00019485293732231845,5.045891254835557e-14,0.002069945805860302,0.015647603016839734,5.928668759647521e-11
Plat^Itgam,0.0592310024071348,0.0008958966257374786,2.112198820633257e-28,1.4029174590713803e-11,0.001107527347636016,0.008029598916079414,3.917915039742037e-45,1.902756523125488e-23
Plat^Lrp1,0.03246050198179475,0.00042203508771883005,4.798369595150791e-18,0.008171760421804614,0.08022963909460581,0.028857301338923478,1.002685161511928e-25,0.07946023683733046
Plau^Igf2r,6.537064013977178e-22,1.430814057649554e-23,0.0024429067515880087,0.0015553848551171246,2.6241037581689326e-09,1.6373897621990487e-28,0.012672169487520025,0.002241317563989638
Plau^Itga3,0.00041456883615352444,1.4012248574456865e-23,0.0005746223948748295,0.0006862756298942489,3.701813951374209e-12,9.593277794353004e-24,0.0006685568486026977,2.6150852966404527e-05
Plau^Itga5,0.0012441455504346125,2.0843511507904144e-24,0.001853632535769249,6.277259190115085e-08,6.23113131367526e-10,3.3806882023895995e-31,0.010814719194065766,0.002358805383771433
Plau^Itgam,0.005071129916128528,4.014076545678741e-42,2.1562624027642492e-38,1.1387510867150954e-08,1.31701781426973e-21,1.2906843852868386e-39,0.002898525366507588,3.005793509123615e-22
Plau^Itgb1,0.0028851845518380105,2.8578230893408338e-25,0.003646473148579466,0.0018783607764345882,3.896873989627688e-10,2.6432961734159992e-24,0.022910803033166508,0.004048428120612226
Plau^Itgb5,0.003098378524532307,2.3532569625467273e-30,1.705363869976981e-09,0.001673232521421554,3.816969336720417e-08,2.8730421549217506e-25,0.012996365704523203,0.006218284255230007
Plau^Lrp1,0.0032880188990052285,5.526232806619157e-35,3.817688792582044e-27,0.00014123283833727393,2.340819698810971e-07,6.425319624118843e-28,0.008831077413685563,0.008338384080157139
Plau^Plaur,0.0019603284892825644,2.8074285183048855e-27,0.001257399455070318,4.225961803116869e-27,1.0231547012490956e-17,1.2777602945068548e-31,0.005511214110482213,1.843003129697775e-08
Plau^Vldlr,1.0840905012620086e-29,6.490972015577992e-36,1.9619330603476416e-24,0.00325675267490773,2.1702012902876423e-05,2.0060162181012672e-22,0.002810647180386753,0.0027888685883684754
Pltp^Abca1,0.04240978695745625,0.0161620602755373,0.01100447415245055,2.9270972643739926e-14,0.022767895836184774,0.013251554913895375,0.05517198438702873,0.01485681999163285
Postn^Itgav_Itgb3,1.0087368923693778e-09,0.000852063846765504,0.0005716425020560077,0.007843927732568767,4.0748305172688474e-05,0.0019025131078875726,5.964270188989302e-22,0.00614869460358037
Postn^Itgav_Itgb5,0.015371670178329766,0.0038454956241670084,3.680565579254716e-07,0.02395802809526207,0.008305550438740832,0.013045827321287716,5.126212178390703e-23,0.03299832692398246
Postn^Ptk7,2.8526633889255097e-51,0.005563005213944363,0.008158690880667379,2.18657600146594e-06,0.004164951421819532,0.0034009168208918787,2.3764104722539295e-23,0.01752856693069479
Pros1^Axl,0.030567277651404656,0.011462333921064032,3.3275950379712414e-12,0.018418020820763607,0.09292575689885584,0.019347275345402606,0.0272084209403223,0.07739841864481449
Pros1^Mertk,0.019732325424715765,0.013823575543730697,0.005094306527797703,0.004200402736804644,6.523008271086823e-07,0.010559711167164679,0.008059766510928067,1.216622428545679e-16
Pros1^Tyro3,1.1841267873823228e-27,0.0006504312169457513,0.000617082780115754,5.081067297058165e-15,0.00912466880768072,0.002042713452703321,0.0015946432571797037,0.007147393628018369
Psap^Ar,1.8354685964398815e-45,7.504997429241807e-12,1.6420726297299595e-18,3.638219245570622e-18,0.06689580023159943,1.396314985569355e-11,0.007579971155215211,0.07824869246149041
Psap^Celsr1,4.5314187843215477e-13,0.0220880586671014,0.011181628498030038,2.0532981302899654e-17,4.282931615514536e-06,0.013252710244255119,0.01778285520985159,5.942469653805571e-18
Psap^Lrp1,0.09943277219296194,1.701581856827041e-07,8.98852514563233e-19,0.018654793231485108,0.20328598590705688,0.004353449141237636,0.06083398404387664,0.21740301468518464
Psap^Sort1,8.159603190876846e-09,0.020860685251460856,0.00870554448530099,0.19697226356255673,0.006126152699071297,0.018608402510846445,0.037307942397206924,2.559770923200258e-06
Psen1^Cd44,0.04950084643670571,0.011565407528268684,0.01013663576765228,0.006971066026813347,0.012825424330444824,0.013593436300773733,0.015216625841353432,0.006181708336088316
Psen1^Ncstn,0.02176583549378696,0.024980443906730702,0.02065021920719361,0.019306744988231154,0.02752926339730056,0.02427592896851977,0.031234230506053933,0.018485099455910363
Psen1^Notch1,0.009890874038154779,0.04468013201656591,0.04643385279277491,0.003603611716533858,0.017874169120232666,0.03167150309718184,0.04548684774000578,0.008297551795216839
Psen1^Notch2,0.028085588948713814,0.011019477593949915,2.1816395466758017e-05,0.011044017961918937,0.03635517440760896,0.019461874075154113,0.021354925851480938,0.0302220197197202
Psen1^Notch3,2.013631231728636e-61,2.447219610405744e-08,4.679831433694337e-22,0.06893840408680267,0.0020651102682040074,3.8419162235331376e-05,0.011229754222199257,0.02337620443584381
Psen1^Notch4,1.1594571699284204e-28,0.025412766345183857,0.04039710976391498,0.0053075237239030475,1.5103968368079185e-15,0.0008415178773014265,0.019877814380662488,6.106619238793666e-10
Ptdss1^Jmjd6,0.015219660147912071,0.02191920854930454,0.02298295603062507,0.02037445685789976,0.01895947393193928,0.011704148972989544,0.023210973367878453,0.015965917574151008
Ptdss1^Scarb1,0.02028141187732648,0.033644237630618926,0.04482382571952008,0.009871534387260093,1.375812689262692e-08,0.005804528772923578,0.02461886331722881,1.3603926059865491e-08
Ptgs2^Alox5,0.014831127155535428,9.11535712421831e-24,3.429701017804795e-42,3.234274840264483e-23,3.576758485688875e-14,0.007467270411836742,2.6753503170110232e-31,6.828210566905845e-32
Ptgs2^Cav1,1.8084254006115444e-15,0.012829046812690066,0.009331972177607194,0.005997870593368976,0.00018844704512646973,0.058396872609020156,0.005413099941252627,9.931964826195702e-06
Ptpn6^Clec12a,0.025981621175700163,2.1753550925576245e-39,5.098106260452064e-45,1.4054603410388221e-33,4.085398045418378e-25,3.779881496281809e-41,0.020047527626649908,4.584218729461067e-37
