"gene_celltype","module","celltype","gene","kME","is_hub"
"Mpp6_Myocytes","greenyellow","Myocytes","Mpp6",0.321035674492421,FALSE
"Mpp7_Myocytes","greenyellow","Myocytes","Mpp7",0.640620934544329,TRUE
"Mppe1_Myocytes","darkgreen","Myocytes","Mppe1",0.945579403555879,TRUE
"Mprip_Myocytes","greenyellow","Myocytes","Mprip",0.431786988406533,FALSE
"Mpv17l2_Myocytes","blue","Myocytes","Mpv17l2",0.210943611553376,FALSE
"Mpzl1_Myocytes","black","Myocytes","Mpzl1",0.435659150073612,FALSE
"Mrap_Myocytes","pink","Myocytes","Mrap",0.512463048345354,FALSE
"Mras_Myocytes","grey60","Myocytes","Mras",0.633586601716444,FALSE
"Mrc1_Myocytes","brown","Myocytes","Mrc1",0.678118617743924,FALSE
"Mre11a_Myocytes","black","Myocytes","Mre11a",0.591845229659397,FALSE
"Mrgpre_Myocytes","darkgreen","Myocytes","Mrgpre",0.644142301664594,FALSE
"Mrgprh_Myocytes","darkgreen","Myocytes","Mrgprh",0.923675313899738,TRUE
"Mri1_Myocytes","greenyellow","Myocytes","Mri1",0.463301233602916,FALSE
"Mrpl1_Myocytes","tan","Myocytes","Mrpl1",0.52157312034857,FALSE
"Mrpl12_Myocytes","brown","Myocytes","Mrpl12",0.755334025121791,FALSE
"Mrpl13_Myocytes","tan","Myocytes","Mrpl13",0.74038820673759,FALSE
"Mrpl14_Myocytes","tan","Myocytes","Mrpl14",0.552480887700848,FALSE
"Mrpl15_Myocytes","tan","Myocytes","Mrpl15",0.549499648409485,FALSE
"Mrpl17_Myocytes","brown","Myocytes","Mrpl17",0.439490563248734,FALSE
"Mrpl18_Myocytes","brown","Myocytes","Mrpl18",0.632090953795011,FALSE
"Mrpl20_Myocytes","brown","Myocytes","Mrpl20",0.551952097739552,FALSE
"Mrpl21_Myocytes","greenyellow","Myocytes","Mrpl21",0.497302880557739,FALSE
"Mrpl22_Myocytes","tan","Myocytes","Mrpl22",0.760223110120625,FALSE
"Mrpl23_Myocytes","brown","Myocytes","Mrpl23",0.403299430522433,FALSE
"Mrpl24_Myocytes","orange","Myocytes","Mrpl24",0.748132556618122,FALSE
"Mrpl3_Myocytes","tan","Myocytes","Mrpl3",0.549063409840334,FALSE
"Mrpl30_Myocytes","blue","Myocytes","Mrpl30",0.749264248791981,TRUE
"Mrpl33_Myocytes","brown","Myocytes","Mrpl33",0.545131640943872,FALSE
"Mrpl35_Myocytes","orange","Myocytes","Mrpl35",0.89458281299514,TRUE
"Mrpl38_Myocytes","tan","Myocytes","Mrpl38",0.558268617019793,FALSE
"Mrpl39_Myocytes","greenyellow","Myocytes","Mrpl39",0.694112964852431,TRUE
"Mrpl40_Myocytes","tan","Myocytes","Mrpl40",0.6781293983691,FALSE
"Mrpl42_Myocytes","royalblue","Myocytes","Mrpl42",0.927508043764164,TRUE
"Mrpl43_Myocytes","darkorange","Myocytes","Mrpl43",0.435061852235292,FALSE
"Mrpl44_Myocytes","tan","Myocytes","Mrpl44",0.844587925772229,TRUE
"Mrpl46_Myocytes","tan","Myocytes","Mrpl46",0.554246303210183,FALSE
"Mrpl49_Myocytes","magenta","Myocytes","Mrpl49",0.822665246761379,FALSE
"Mrpl50_Myocytes","blue","Myocytes","Mrpl50",0.407789109208753,FALSE
"Mrpl51_Myocytes","brown","Myocytes","Mrpl51",0.583901297698305,FALSE
"Mrpl52_Myocytes","royalblue","Myocytes","Mrpl52",0.870209954102831,FALSE
"Mrpl55_Myocytes","brown","Myocytes","Mrpl55",0.447190875504837,FALSE
"Mrpl9_Myocytes","tan","Myocytes","Mrpl9",0.693499312215999,FALSE
"Mrps10_Myocytes","brown","Myocytes","Mrps10",0.358029381453931,FALSE
"Mrps11_Myocytes","greenyellow","Myocytes","Mrps11",0.356369208292873,FALSE
"Mrps16_Myocytes","brown","Myocytes","Mrps16",0.476732657891042,FALSE
"Mrps17_Myocytes","grey60","Myocytes","Mrps17",0.851770302178238,TRUE
"Mrps18a_Myocytes","orange","Myocytes","Mrps18a",0.65647792028363,FALSE
"Mrps18b_Myocytes","orange","Myocytes","Mrps18b",0.85119708957418,TRUE
"Mrps2_Myocytes","grey60","Myocytes","Mrps2",0.73624129377532,FALSE
"Mrps21_Myocytes","royalblue","Myocytes","Mrps21",0.823131448667374,FALSE
"Mrps22_Myocytes","tan","Myocytes","Mrps22",0.452589425257733,FALSE
"Mrps23_Myocytes","lightcyan","Myocytes","Mrps23",0.367291676893268,FALSE
"Mrps24_Myocytes","royalblue","Myocytes","Mrps24",0.692591835686716,FALSE
"Mrps25_Myocytes","tan","Myocytes","Mrps25",0.585846859635493,FALSE
"Mrps26_Myocytes","tan","Myocytes","Mrps26",0.531716733330065,FALSE
"Mrps27_Myocytes","greenyellow","Myocytes","Mrps27",0.467990540208961,FALSE
"Mrps30_Myocytes","tan","Myocytes","Mrps30",0.746546184641346,FALSE
"Mrps33_Myocytes","lightcyan","Myocytes","Mrps33",0.316307040405239,FALSE
"Mrps34_Myocytes","darkorange","Myocytes","Mrps34",0.092498042187884,FALSE
"Mrps35_Myocytes","blue","Myocytes","Mrps35",0.225242270782062,FALSE
"Mrps36_Myocytes","royalblue","Myocytes","Mrps36",0.855076842243877,FALSE
"Mrps5_Myocytes","tan","Myocytes","Mrps5",0.506495426571013,FALSE
"Mrps6_Myocytes","brown","Myocytes","Mrps6",0.627439084235707,FALSE
"Mrps7_Myocytes","tan","Myocytes","Mrps7",0.216627710308158,FALSE
"Mrps9_Myocytes","tan","Myocytes","Mrps9",0.800129901353096,FALSE
"Mrrf_Myocytes","blue","Myocytes","Mrrf",0.451949876358679,FALSE
"Mrs2_Myocytes","grey60","Myocytes","Mrs2",0.784439147154777,FALSE
"Mrvi1_Myocytes","brown","Myocytes","Mrvi1",0.801777832493593,TRUE
"Ms4a4d_Myocytes","greenyellow","Myocytes","Ms4a4d",0.495057488676029,FALSE
"Ms4a6b_Myocytes","green","Myocytes","Ms4a6b",0.373897212013423,FALSE
"Msh2_Myocytes","grey60","Myocytes","Msh2",0.79592036068172,FALSE
"Msh3_Myocytes","magenta","Myocytes","Msh3",0.862475631179425,TRUE
"Msh6_Myocytes","darkgreen","Myocytes","Msh6",0.864105042524986,FALSE
"Msl1_Myocytes","black","Myocytes","Msl1",0.19015854514355,FALSE
"Msl2_Myocytes","magenta","Myocytes","Msl2",0.868481375525512,TRUE
"Msl3_Myocytes","greenyellow","Myocytes","Msl3",0.374792255501295,FALSE
"Msn_Myocytes","tan","Myocytes","Msn",0.669778825099323,FALSE
"Msra_Myocytes","greenyellow","Myocytes","Msra",0.491137020051975,FALSE
"Msrb2_Myocytes","tan","Myocytes","Msrb2",0.707959777408109,FALSE
"Msrb3_Myocytes","blue","Myocytes","Msrb3",0.7514758723425,TRUE
"Msto1_Myocytes","magenta","Myocytes","Msto1",0.794404518689162,FALSE
"Msx1_Myocytes","darkgreen","Myocytes","Msx1",0.700506984765031,FALSE
"Mt1_Myocytes","royalblue","Myocytes","Mt1",0.733925973523429,FALSE
"Mt3_Myocytes","blue","Myocytes","Mt3",0.820758956104711,TRUE
"Mta2_Myocytes","grey60","Myocytes","Mta2",0.853689998933996,TRUE
"Mta3_Myocytes","grey60","Myocytes","Mta3",0.845796216559481,FALSE
"Mtap1s_Myocytes","greenyellow","Myocytes","Mtap1s",0.557051476504735,FALSE
"Mtap9_Myocytes","pink","Myocytes","Mtap9",0.270047969001514,FALSE
"Mtbp_Myocytes","paleturquoise","Myocytes","Mtbp",0.250159508754163,FALSE
"Mtcp1_Myocytes","midnightblue","Myocytes","Mtcp1",0.338760927719976,FALSE
"Mterfd1_Myocytes","magenta","Myocytes","Mterfd1",0.77793879628462,FALSE
"Mterfd2_Myocytes","magenta","Myocytes","Mterfd2",0.768215204679632,FALSE
"Mterfd3_Myocytes","tan","Myocytes","Mterfd3",0.556977016708036,FALSE
"Mtf2_Myocytes","tan","Myocytes","Mtf2",0.588255153774546,FALSE
"Mtfmt_Myocytes","darkgreen","Myocytes","Mtfmt",0.607086887368824,FALSE
"Mtfp1_Myocytes","brown","Myocytes","Mtfp1",0.415940870670177,FALSE
"Mtg1_Myocytes","grey60","Myocytes","Mtg1",0.814053925391774,FALSE
"Mthfd1_Myocytes","greenyellow","Myocytes","Mthfd1",0.566304577459958,FALSE
"Mthfd2_Myocytes","tan","Myocytes","Mthfd2",0.535935499713549,FALSE
"Mthfd2l_Myocytes","darkorange","Myocytes","Mthfd2l",0.327617805987633,FALSE
"Mthfr_Myocytes","magenta","Myocytes","Mthfr",0.775492108491394,FALSE
"Mthfsd_Myocytes","greenyellow","Myocytes","Mthfsd",0.479277024430269,FALSE
"Mtif2_Myocytes","magenta","Myocytes","Mtif2",0.757071480146,FALSE
"Mtif3_Myocytes","magenta","Myocytes","Mtif3",0.822796490931126,FALSE
"Mtl5_Myocytes","magenta","Myocytes","Mtl5",0.426678412627793,FALSE
"Mtmr1_Myocytes","magenta","Myocytes","Mtmr1",0.875867968837252,TRUE
"Mtmr12_Myocytes","magenta","Myocytes","Mtmr12",0.704477949071604,FALSE
"Mtmr2_Myocytes","midnightblue","Myocytes","Mtmr2",0.288815671314913,FALSE
"Mtmr3_Myocytes","tan","Myocytes","Mtmr3",0.817244773106392,TRUE
"Mtmr4_Myocytes","greenyellow","Myocytes","Mtmr4",0.439220590477448,FALSE
"Mtmr6_Myocytes","tan","Myocytes","Mtmr6",0.271946468522797,FALSE
"Mtmr9_Myocytes","magenta","Myocytes","Mtmr9",0.523008670119386,FALSE
"Mto1_Myocytes","grey60","Myocytes","Mto1",0.622656552791926,FALSE
"Mtor_Myocytes","darkgreen","Myocytes","Mtor",0.678551484735104,FALSE
"Mtpap_Myocytes","orange","Myocytes","Mtpap",0.788543091793454,FALSE
"Mtpn_Myocytes","greenyellow","Myocytes","Mtpn",0.680316759965801,TRUE
"Mtr_Myocytes","tan","Myocytes","Mtr",0.503122009925761,FALSE
"Mtrf1_Myocytes","grey60","Myocytes","Mtrf1",0.844919318389923,FALSE
"Mtrf1l_Myocytes","magenta","Myocytes","Mtrf1l",0.793541175276808,FALSE
"Mtrr_Myocytes","tan","Myocytes","Mtrr",0.725431184171728,FALSE
"Mtss1_Myocytes","tan","Myocytes","Mtss1",0.664347606684047,FALSE
"Mttp_Myocytes","darkgreen","Myocytes","Mttp",0.855054684562146,FALSE
"Mtus2_Myocytes","brown","Myocytes","Mtus2",0.940753221679295,TRUE
"Mtx1_Myocytes","grey60","Myocytes","Mtx1",0.921515417202292,TRUE
"Muc4_Myocytes","lightyellow","Myocytes","Muc4",0.0780524476816458,FALSE
"Mudeng_Myocytes","grey60","Myocytes","Mudeng",0.715606395136126,FALSE
"Mum1_Myocytes","magenta","Myocytes","Mum1",0.706366554704047,FALSE
"Mum1l1_Myocytes","magenta","Myocytes","Mum1l1",0.653902444692654,FALSE
"Mup14_Myocytes","pink","Myocytes","Mup14",0.518228855141631,FALSE
"Mup17_Myocytes","pink","Myocytes","Mup17",0.618805389149064,TRUE
"Mup20_Myocytes","midnightblue","Myocytes","Mup20",0.219233453733219,FALSE
"Murc_Myocytes","orange","Myocytes","Murc",0.735159493445556,FALSE
"Mus81_Myocytes","greenyellow","Myocytes","Mus81",0.383106062075706,FALSE
"Muted_Myocytes","tan","Myocytes","Muted",0.810360895721152,TRUE
"Mvd_Myocytes","black","Myocytes","Mvd",0.374213128505382,FALSE
"Mvk_Myocytes","grey60","Myocytes","Mvk",0.697394492417179,FALSE
"Mxd1_Myocytes","black","Myocytes","Mxd1",0.617615487923717,FALSE
"Mxd4_Myocytes","tan","Myocytes","Mxd4",0.645915407038391,FALSE
"Mxra8_Myocytes","black","Myocytes","Mxra8",0.532871274500434,FALSE
"Myadm_Myocytes","greenyellow","Myocytes","Myadm",0.631813083410804,TRUE
"Myadml2_Myocytes","blue","Myocytes","Myadml2",0.252452486091722,FALSE
"Mybbp1a_Myocytes","greenyellow","Myocytes","Mybbp1a",0.45293728889428,FALSE
"Mybpc3_Myocytes","brown","Myocytes","Mybpc3",0.910905833099517,TRUE
"Mybphl_Myocytes","brown","Myocytes","Mybphl",0.81853079141895,TRUE
"Myc_Myocytes","magenta","Myocytes","Myc",0.444134996671417,FALSE
"Mycbp_Myocytes","tan","Myocytes","Mycbp",0.706162645553915,FALSE
"Mycbp2_Myocytes","midnightblue","Myocytes","Mycbp2",0.553773885960665,TRUE
"Myct1_Myocytes","magenta","Myocytes","Myct1",0.719053227561477,FALSE
"Myd88_Myocytes","black","Myocytes","Myd88",0.614860147329853,FALSE
"Myeov2_Myocytes","lightcyan","Myocytes","Myeov2",0.485671802631293,FALSE
"Myg1_Myocytes","magenta","Myocytes","Myg1",0.906707882143107,TRUE
"Myh10_Myocytes","blue","Myocytes","Myh10",0.589923732491635,FALSE
"Myh14_Myocytes","tan","Myocytes","Myh14",0.72221307532798,FALSE
"Myh6_Myocytes","brown","Myocytes","Myh6",0.946098439283243,TRUE
"Myh7b_Myocytes","pink","Myocytes","Myh7b",0.619416639284875,TRUE
"Myl1_Myocytes","brown","Myocytes","Myl1",0.924096424710077,TRUE
"Myl12b_Myocytes","greenyellow","Myocytes","Myl12b",0.378987472971146,FALSE
"Myl2_Myocytes","orange","Myocytes","Myl2",0.611014147543436,FALSE
"Myl3_Myocytes","darkorange","Myocytes","Myl3",0.167171419416407,FALSE
"Myl4_Myocytes","brown","Myocytes","Myl4",0.86877657444936,TRUE
"Myl6b_Myocytes","black","Myocytes","Myl6b",0.387601107879668,FALSE
"Myl7_Myocytes","brown","Myocytes","Myl7",0.902654210077219,TRUE
"Myl9_Myocytes","brown","Myocytes","Myl9",0.765605273323791,FALSE
"Mylip_Myocytes","grey60","Myocytes","Mylip",0.679453750344446,FALSE
"Mylk3_Myocytes","brown","Myocytes","Mylk3",0.888882945681884,TRUE
"Mylpf_Myocytes","pink","Myocytes","Mylpf",0.367572439704989,FALSE
"Mynn_Myocytes","greenyellow","Myocytes","Mynn",0.800254038621893,TRUE
"Myo18a_Myocytes","grey60","Myocytes","Myo18a",0.836421365816764,FALSE
"Myo18b_Myocytes","red","Myocytes","Myo18b",0.507565680943034,FALSE
"Myo19_Myocytes","magenta","Myocytes","Myo19",0.516526392005133,FALSE
"Myo1c_Myocytes","magenta","Myocytes","Myo1c",0.810643347829634,FALSE
"Myo1e_Myocytes","black","Myocytes","Myo1e",0.529531705209422,FALSE
"Myo1h_Myocytes","sienna3","Myocytes","Myo1h",0.229260689685987,FALSE
"Myo5a_Myocytes","greenyellow","Myocytes","Myo5a",0.242215307331244,FALSE
"Myo5c_Myocytes","black","Myocytes","Myo5c",0.634134440546701,FALSE
"Myo6_Myocytes","magenta","Myocytes","Myo6",0.73153744716904,FALSE
"Myo7a_Myocytes","black","Myocytes","Myo7a",0.428878506616302,FALSE
"Myo9b_Myocytes","greenyellow","Myocytes","Myo9b",0.451449315209308,FALSE
"Myocd_Myocytes","grey60","Myocytes","Myocd",0.774960699621163,FALSE
"Myom1_Myocytes","brown","Myocytes","Myom1",0.749846961229436,FALSE
"Myom2_Myocytes","brown","Myocytes","Myom2",0.74468759742093,FALSE
"Myom3_Myocytes","black","Myocytes","Myom3",0.500874733441695,FALSE
"Myoz2_Myocytes","brown","Myocytes","Myoz2",0.979030358724976,TRUE
"Mypn_Myocytes","grey60","Myocytes","Mypn",0.799449090005672,FALSE
"Mypop_Myocytes","brown","Myocytes","Mypop",0.474243562410735,FALSE
"Myrip_Myocytes","magenta","Myocytes","Myrip",0.619610099209822,FALSE
"Myst1_Myocytes","grey60","Myocytes","Myst1",0.802106373283579,FALSE
"Myst2_Myocytes","tan","Myocytes","Myst2",0.723340168988657,FALSE
"Myst3_Myocytes","orange","Myocytes","Myst3",0.607007445735305,FALSE
"Myst4_Myocytes","midnightblue","Myocytes","Myst4",0.47896620224756,FALSE
"Myzap_Myocytes","tan","Myocytes","Myzap",0.581836646476854,FALSE
"Mzt1_Myocytes","tan","Myocytes","Mzt1",0.330550608735655,FALSE
"Mzt2_Myocytes","grey60","Myocytes","Mzt2",0.806398308362365,FALSE
"N4bp1_Myocytes","orange","Myocytes","N4bp1",0.384259788458393,FALSE
"N4bp2l2_Myocytes","tan","Myocytes","N4bp2l2",0.555184616038206,FALSE
"N6amt1_Myocytes","greenyellow","Myocytes","N6amt1",0.341697172765743,FALSE
"N6amt2_Myocytes","grey60","Myocytes","N6amt2",0.740509557371853,FALSE
"Naa10_Myocytes","magenta","Myocytes","Naa10",0.782745227360455,FALSE
"Naa15_Myocytes","blue","Myocytes","Naa15",0.341095492397723,FALSE
"Naa16_Myocytes","black","Myocytes","Naa16",0.343901958011358,FALSE
"Naa25_Myocytes","darkgreen","Myocytes","Naa25",0.857359558909444,FALSE
"Naa30_Myocytes","magenta","Myocytes","Naa30",0.816993045697472,FALSE
"Naa35_Myocytes","blue","Myocytes","Naa35",0.523872808067409,FALSE
"Naa40_Myocytes","black","Myocytes","Naa40",0.243791266778748,FALSE
"Naaa_Myocytes","tan","Myocytes","Naaa",0.659783843542508,FALSE
"Naalad2_Myocytes","black","Myocytes","Naalad2",0.681681189581147,FALSE
"Nab1_Myocytes","tan","Myocytes","Nab1",0.845866916383276,TRUE
"Nab2_Myocytes","lightcyan","Myocytes","Nab2",0.285305035247659,FALSE
"Nacad_Myocytes","grey60","Myocytes","Nacad",0.560448732571194,FALSE
"Nacc1_Myocytes","tan","Myocytes","Nacc1",0.559810571638488,FALSE
"Nacc2_Myocytes","midnightblue","Myocytes","Nacc2",0.342778358793547,FALSE
"Nadsyn1_Myocytes","magenta","Myocytes","Nadsyn1",0.743631972468342,FALSE
"Nae1_Myocytes","tan","Myocytes","Nae1",0.80007362139849,FALSE
"Naf1_Myocytes","magenta","Myocytes","Naf1",0.759327955800848,FALSE
"Naga_Myocytes","grey60","Myocytes","Naga",0.787875594595512,FALSE
"Nagk_Myocytes","darkgrey","Myocytes","Nagk",0.440259783981477,FALSE
"Naglu_Myocytes","black","Myocytes","Naglu",0.586548191330189,FALSE
"Nagpa_Myocytes","magenta","Myocytes","Nagpa",0.862077969040773,TRUE
"Nags_Myocytes","magenta","Myocytes","Nags",0.528914913909263,FALSE
"Naip2_Myocytes","darkturquoise","Myocytes","Naip2",0.193804472115257,FALSE
"Nalcn_Myocytes","lightyellow","Myocytes","Nalcn",0.0816899862561108,FALSE
"Nampt_Myocytes","grey60","Myocytes","Nampt",0.745550812288189,FALSE
"Nanos3_Myocytes","pink","Myocytes","Nanos3",0.401900388808464,FALSE
"Nans_Myocytes","blue","Myocytes","Nans",0.337906532261659,FALSE
"Nap1l1_Myocytes","orange","Myocytes","Nap1l1",0.603092808921898,FALSE
"Nap1l2_Myocytes","pink","Myocytes","Nap1l2",0.488429608659494,FALSE
"Nap1l3_Myocytes","salmon","Myocytes","Nap1l3",-0.0201325594542721,FALSE
"Nap1l5_Myocytes","magenta","Myocytes","Nap1l5",0.665136885380724,FALSE
"Napepld_Myocytes","grey60","Myocytes","Napepld",0.742490113273938,FALSE
"Napg_Myocytes","greenyellow","Myocytes","Napg",0.494363133804091,FALSE
"Naprt1_Myocytes","orange","Myocytes","Naprt1",0.521530535560833,FALSE
"Narf_Myocytes","orange","Myocytes","Narf",0.923429913973885,TRUE
"Narfl_Myocytes","tan","Myocytes","Narfl",0.49372967302421,FALSE
"Nars_Myocytes","darkorange","Myocytes","Nars",0.219227950925988,FALSE
"Nars2_Myocytes","magenta","Myocytes","Nars2",0.797598233774303,FALSE
"Nasp_Myocytes","tan","Myocytes","Nasp",0.236931094058342,FALSE
"Nat1_Myocytes","darkgreen","Myocytes","Nat1",0.741730703644732,FALSE
"Nat10_Myocytes","grey60","Myocytes","Nat10",0.709110202285848,FALSE
"Nat14_Myocytes","blue","Myocytes","Nat14",0.603181781603264,FALSE
"Nat15_Myocytes","tan","Myocytes","Nat15",0.804522142666178,TRUE
"Nat8l_Myocytes","grey60","Myocytes","Nat8l",0.645460915079173,FALSE
"Nat9_Myocytes","tan","Myocytes","Nat9",0.768566167830093,FALSE
"Nav1_Myocytes","magenta","Myocytes","Nav1",0.639179103250719,FALSE
"Nav2_Myocytes","greenyellow","Myocytes","Nav2",0.260003875945165,FALSE
"Nav3_Myocytes","darkgreen","Myocytes","Nav3",0.451584178147394,FALSE
"Nbas_Myocytes","magenta","Myocytes","Nbas",0.853968825564735,FALSE
"Nbea_Myocytes","grey60","Myocytes","Nbea",0.619726530355517,FALSE
"Nbeal1_Myocytes","orange","Myocytes","Nbeal1",0.403218870108192,FALSE
"Nbeal2_Myocytes","pink","Myocytes","Nbeal2",0.430348717472274,FALSE
"Nbl1_Myocytes","grey60","Myocytes","Nbl1",0.611016247626283,FALSE
"Nbn_Myocytes","magenta","Myocytes","Nbn",0.880111324833493,TRUE
"Ncald_Myocytes","grey60","Myocytes","Ncald",0.573298322588119,FALSE
"Ncam1_Myocytes","darkgreen","Myocytes","Ncam1",0.78234948132226,FALSE
"Ncam2_Myocytes","pink","Myocytes","Ncam2",0.458803446072131,FALSE
"Ncapd2_Myocytes","magenta","Myocytes","Ncapd2",0.825945028157377,FALSE
"Ncapd3_Myocytes","magenta","Myocytes","Ncapd3",0.849092298947811,FALSE
"Ncapg2_Myocytes","black","Myocytes","Ncapg2",0.382919779704136,FALSE
"Ncbp1_Myocytes","tan","Myocytes","Ncbp1",0.399893657805058,FALSE
"Ncbp2_Myocytes","brown","Myocytes","Ncbp2",0.504436583970679,FALSE
"Ncdn_Myocytes","orange","Myocytes","Ncdn",0.700309236939688,FALSE
"Ncf1_Myocytes","black","Myocytes","Ncf1",0.0886458466045508,FALSE
"Nck1_Myocytes","blue","Myocytes","Nck1",0.332334571978619,FALSE
"Nck2_Myocytes","magenta","Myocytes","Nck2",0.704911124183194,FALSE
"Nckap1l_Myocytes","green","Myocytes","Nckap1l",0.161596684478113,FALSE
"Nckap5_Myocytes","darkgreen","Myocytes","Nckap5",0.837603592755395,FALSE
"Nckap5l_Myocytes","darkgrey","Myocytes","Nckap5l",0.15806098561797,FALSE
"Nckipsd_Myocytes","grey60","Myocytes","Nckipsd",0.705207234943526,FALSE
"Ncl_Myocytes","darkorange","Myocytes","Ncl",0.322095469852674,FALSE
"Ncoa1_Myocytes","purple","Myocytes","Ncoa1",0.328118852824289,FALSE
"Ncoa4_Myocytes","orange","Myocytes","Ncoa4",0.693862745134994,FALSE
"Ncoa5_Myocytes","darkgrey","Myocytes","Ncoa5",0.581202254290867,FALSE
"Ncoa6_Myocytes","tan","Myocytes","Ncoa6",0.774675576883501,FALSE
"Ncor1_Myocytes","midnightblue","Myocytes","Ncor1",0.311948660602324,FALSE
"Ncor2_Myocytes","greenyellow","Myocytes","Ncor2",0.529972601577908,FALSE
"Ncrna00085_Myocytes","darkturquoise","Myocytes","Ncrna00085",0.162143911310198,FALSE
"Ncstn_Myocytes","tan","Myocytes","Ncstn",0.790441710487318,FALSE
"Nde1_Myocytes","orange","Myocytes","Nde1",0.824997931731607,FALSE
"Ndel1_Myocytes","magenta","Myocytes","Ndel1",0.905698386769957,TRUE
"Ndfip1_Myocytes","greenyellow","Myocytes","Ndfip1",0.686403578550882,TRUE
"Ndor1_Myocytes","tan","Myocytes","Ndor1",0.386652152108583,FALSE
"Ndrg1_Myocytes","black","Myocytes","Ndrg1",0.534145989914685,FALSE
"Ndrg2_Myocytes","brown","Myocytes","Ndrg2",0.950846565768167,TRUE
"Ndrg3_Myocytes","tan","Myocytes","Ndrg3",0.30264872602973,FALSE
"Ndrg4_Myocytes","brown","Myocytes","Ndrg4",0.803266866921085,TRUE
"Ndst1_Myocytes","tan","Myocytes","Ndst1",0.677039088310167,FALSE
"Ndst2_Myocytes","darkgreen","Myocytes","Ndst2",0.772512298295706,FALSE
"Ndufa1_Myocytes","royalblue","Myocytes","Ndufa1",0.958390271650068,TRUE
"Ndufa10_Myocytes","royalblue","Myocytes","Ndufa10",0.694104805123709,FALSE
"Ndufa11_Myocytes","royalblue","Myocytes","Ndufa11",0.926221982614203,TRUE
"Ndufa12_Myocytes","brown","Myocytes","Ndufa12",0.619055839878664,FALSE
"Ndufa13_Myocytes","royalblue","Myocytes","Ndufa13",0.963060035964839,TRUE
"Ndufa2_Myocytes","royalblue","Myocytes","Ndufa2",0.904302610061796,TRUE
"Ndufa3_Myocytes","brown","Myocytes","Ndufa3",0.525875828046037,FALSE
"Ndufa4_Myocytes","royalblue","Myocytes","Ndufa4",0.870344492685314,FALSE
"Ndufa5_Myocytes","royalblue","Myocytes","Ndufa5",0.978360123443421,TRUE
"Ndufa6_Myocytes","royalblue","Myocytes","Ndufa6",0.923728496905938,TRUE
"Ndufa7_Myocytes","royalblue","Myocytes","Ndufa7",0.933309041736583,TRUE
"Ndufa8_Myocytes","brown","Myocytes","Ndufa8",0.713847057714473,FALSE
"Ndufa9_Myocytes","brown","Myocytes","Ndufa9",0.683811910333777,FALSE
"Ndufab1_Myocytes","royalblue","Myocytes","Ndufab1",0.934007342944255,TRUE
